airport_id,name,iso_country,iso_region,city,iata_code
58993,Fazenda Água Doce Airport,BR,BR-MT,Nobres,
58994,Fazenda Pontal Airport,BR,BR-GO,Corumbaíba,
58995,Rio Ouro Airport,BR,BR-MT,União Do Sul,
58997,Fazenda Água Doce do Pantanal Airport,BR,BR-MS,Porto Murtinho,
58998,Fazenda Londrina II Airport,BR,BR-MS,Porto Murtinho,
58999,Fazenda Mato Alto Airport,BR,BR-MS,Iguatemi,
59000,Fazenda São Miguel Airport,BR,BR-MS,Corumbá,
59001,Fazenda Santa Josefa Airport,BR,BR-MS,Jateí,
59002,Fazenda Santa Vergínia Airport,BR,BR-MS,Santa Rita Do Pardo,
59003,Fazenda Santa Helena Airport,BR,BR-MS,Corumbá,
59004,Taua Airport,BR,BR-BA,Prado,
59008,Fazenda Santa Fé Airport,BR,BR-PA,Santana do Araguaia,
59009,Fazenda Floresta Airport,BR,BR-MT,Apiacás,
59011,Fazenda Flores Airport,BR,BR-RR,Amajari,
59012,Fazenda Jacobina Airstrip,BR,BR-PA,Conceição do Araguaia,
59013,Fazenda São José Airstrip,BR,BR-TO,Paranã,
59014,Fazenda Arraial Airstrip,BR,BR-PI,São José do Peixe,
59015,Aeroclube de São José do Rio Pardo Airport,BR,BR-SP,São José Do Rio Pardo,
59016,CAVU - Clube de Aviação Ultraleve Airport,BR,BR-MA,Raposa,
59017,Portal do Céu Airport,BR,BR-PA,Belém,
59019,Itapessoca Airport,BR,BR-PE,Goiana,
59021,Fazenda Água Preta Airport,BR,BR-MT,Cocalinho,
59022,Fazenda Palmeiras Airport,BR,BR-TO,Caseara,
59024,Fazenda Marreco Airport,BR,BR-MG,São Gonçalo Do Abaeté,
59025,SESC Pantanal Airport,BR,BR-MT,Poconé,
59026,Fazenda Entre Serras Airport,BR,BR-MT,Planalto Da Serra,
59028,Fazenda Progresso Airport,BR,BR-MS,Porto Murtinho,
59029,Sebastião José Pereira Airport,BR,BR-BA,Condeúba,
59031,Fazenda Rancho Estrela Airport,BR,BR-GO,São Miguel Do Passa Quatro,
59032,Fazenda São José Airport,BR,BR-GO,Paraúna,
59035,Fazenda Lagoa da Capa Airport,BR,BR-MG,Perdizes,
59038,Ambrósio Airport,BR,BR-PA,Portel,
59040,Saulo Fonseca Aviation Airport,BR,BR-BA,Barreiras,
59041,Fazenda Recreio Airport,BR,BR-MT,Cáceres,
59042,Fazenda Refúgio Airport,BR,BR-MS,Bataguassu,
59043,Fazenda São Sebastião Airstrip,BR,BR-MS,Água Clara,
59045,Jaboticaba Airport,BR,BR-BA,Andaraí,
59046,Senador Antônio Farias Airport,BR,BR-RN,Baia Formosa,
59047,Monte Verde Airport,BR,BR-PA,Portel,
59048,Fazenda Paraíso Airport,BR,BR-MS,Paraíso das Águas,
59049,Fazenda Estância Regina Airport,BR,BR-MS,Terenos,
59050,Botelho Airport,BR,BR-DF,Brasília,
59052,Fazenda Morro Alto Airport,BR,BR-MT,Nova Canaã do Norte,
59054,Aerolis Airport,BR,BR-RS,Mostardas,
59055,Morro do Chapéu II Airport,BR,BR-MT,Chapada Dos Guimarães,
59056,Nova Odessa Airport,BR,BR-SP,Nova Odessa,
59058,Fazenda Bom Jardim Airport,BR,BR-GO,Porteirão,
59059,Fazenda Flor da Mata Airport,BR,BR-MT,São José Do Xingu,
59060,Fazenda Mercedes Estância Airport,BR,BR-MS,Corumbá,
59063,Fazenda Triângulo Airport,BR,BR-GO,Bonópolis,
59064,Fazenda Terra do Sol Airport,BR,BR-MT,Porto Estrela,
59066,Alcoolvare Airport,BR,BR-MS,Aparecida Do Taboado,
59067,Fazenda Matão Airport,BR,BR-MT,Sapezal,
59068,Fazenda Santa Maria do Jauru Airport,BR,BR-MT,Porto Esperidião,
59069,Fazenda Barranquinho Airport,BR,BR-MT,Porto Estrela,
59070,Fazenda Amizade Airport,BR,BR-MT,Sorriso,
59071,Fazenda Carolina Airport,BR,BR-MG,Buritis,
59073,Fazenda Cacimbas Airport,BR,BR-MA,Pastos Bons,
59074,Fazenda Argemira Airport,BR,BR-MT,Itiquira,
59076,Ricardo Dias Alves Airstrip,BR,BR-MS,Corumbá,
59077,Fazenda Magiana Airport,BR,BR-MT,Sorriso,
59078,Fazenda Mimoso Airport,BR,BR-MS,Rio Brilhante,
59079,Fazenda Jarinã Airport,BR,BR-MT,Peixoto De Azevedo,
59080,Rancho Jatobá Airport,BR,BR-MT,Novo Santo Antônio,
59081,Fazenda Rancho Estrela IV Airport,BR,BR-GO,São Domingos,
59082,José Múcio Monteiro Airport,BR,BR-PE,Rio Formoso,
59083,Fazenda Esperança Airport,BR,BR-MT,Alto da Boa Vista,
59084,Fazenda Morada da Lua Airport,BR,BR-MS,Coxim,
59085,Barra Grande Airport,BR,BR-BA,Maraú,MUU
59086,Caima Airport,BR,BR-PA,Itaituba,
59089,Fazenda Jaó Airport,BR,BR-MT,Nova Xavantina,
59092,Fazenda Maranata Airport,BR,BR-RO,Chupinguaia,
59093,Lagoa dos Coqueiros Airport,BR,BR-MT,Paranaíta,
59094,Fazenda São Sebastião Airport,BR,BR-MG,Campo Florido,
59095,Marca de Casco Airport,BR,BR-MT,São José Do Rio Claro,
59096,Fazenda Bahia Airport,BR,BR-MT,Pedra Preta,
59097,Fazenda Morro Branco Airport,BR,BR-MT,Porto Esperidião,
59098,Fazenda Serra Vermelha Airport,BR,BR-MA,Sambaíba,
59102,Portal dos Vales Airstrip,BR,BR-BA,Palmeiras,
59104,Fazenda Buena Vista Airport,BR,BR-MA,Balsas,
59105,Fazenda Nossa Senhora Aparecida Airport,BR,BR-MT,União do Sul,
59109,Fazenda São Sebastião Airport,BR,BR-GO,Aparecida Do Rio Doce,
59110,Fazenda Kanaxuê Airport,BR,BR-MT,São Félix Do Araguaia,
59111,Fazenda Santa Feliciana Airport,BR,BR-MS,Bonito,
59113,Fazenda Sete Ilhas Airport,BR,BR-GO,Acreúna,
59114,Fazenda São José do Piquiri Airport,BR,BR-MS,Corumbá,
59115,Fazenda Cimal Airstrip,BR,BR-GO,Aporé,
59116,Fazenda Santa Lúcia Airport,BR,BR-MT,Barão De Melgaço,
59118,Fazenda Nossa Senhora Aparecida Airport,BR,BR-MS,Sonora,
59119,Fazenda Santo Ambrósio Airport,BR,BR-PA,Marajó Park Resort,
59120,Santa Paula Airport,BR,BR-SP,Ipiguá,
59123,Fazenda Lagoa do Campo Airport,BR,BR-MS,Ribas Do Rio Pardo,
59125,Fazenda Pontal do Lagoa Airport,BR,BR-MS,Santa Rita Do Pardo,
59126,Fazenda Promissão Airport,BR,BR-MT,Diamantino,
59127,Fazenda Mato Grosso Airport,BR,BR-MT,Campos de Júlio,
59128,Santa Terezinha Airport,BR,BR-MS,Aquidauana,
59129,Piraquara Airport,BR,BR-PR,Piraquara,
59130,Santa Felicidade Airport,BR,BR-PA,Itaituba,
59131,Fazenda ADS 7 Airport,BR,BR-MT,Santa Terezinha,
59132,Fazenda Cocal Airport,BR,BR-PA,Santa Maria das Barreiras,
59133,Fazenda Santa Vitória Airport,BR,BR-MA,Balsas,
59134,Nossa Senhora da Conceição Airport,BR,BR-PA,Itaituba,
59135,Fazenda Touro Branco Airport,BR,BR-MS,Naviraí,
59136,Cara Preta Airport,BR,BR-PA,Itaituba,
59138,Fazenda Depósito Airport,BR,BR-RR,Pacaraima,
59140,Fazenda Itaipu Airport,BR,BR-GO,Turvelândia,
59142,Fazenda São Gabriel Airport,BR,BR-MA,Balsas,
59144,Fazenda Flores Airport,BR,BR-CE,Tamboril,
59146,Fazenda Santo Antônio Diamandoré Airport,BR,BR-MS,Corumbá,
59147,Muriçoca Airport,BR,BR-PA,Itaituba,
59150,Fazenda Córrego Limpo Airport,BR,BR-MS,Terenos,
59151,Estância Indiana Airport,BR,BR-MT,Lucas do Rio Verde,
59152,Fazenda Guaíra Airport,BR,BR-MA,Balsas,
59153,Fazenda Santa Genoveva Airport,BR,BR-GO,Turvelândia,
59154,Fazenda Chapadão Airport,BR,BR-MT,Santa Rita do Trivelato,
59155,Fazenda Santa Luzia Airport,BR,BR-MA,São Raimundo Das Mangabeiras,
59156,Fazenda Chapéu de Pano Airport,BR,BR-MS,Aquidauana,
59157,Fazenda São Geraldo Airport,BR,BR-MS,Aquidauana,
59158,Fazenda MRV Airport,BR,BR-MG,Monte Azul,
59159,Fazenda Nossa Senhora da Salete Airstrip,BR,BR-BA,Luís Eduardo Magalhães,
59160,Fazenda Liberdade Airport,BR,BR-MS,Cassilândia,
59161,Fazenda Gabriela Airport,BR,BR-MT,Querência,
59163,Fazenda Porta do Céu Airport,BR,BR-MT,Nova Mutum,
59164,Fazenda Barra do Lagoa Airport,BR,BR-MS,Santa Rita Do Pardo,
59165,Aerojaco Airport,BR,BR-MT,Sorriso,
59166,Selva de Pedra Airport,BR,BR-PA,Itaituba,
59169,Fazenda São Francisco Airport,BR,BR-MT,Peixoto De Azevedo,
59170,Fazenda Santa Irene Airport,BR,BR-SP,Sandovalina,
59171,Fazenda Santa Ana Airport,BR,BR-MT,Itaúba,
59173,Pista Santa Tereza Airport,BR,BR-PA,Itaituba,
59174,Serra Verde Airport,BR,BR-PA,Jacareacanga,
59175,Agrosserra Airport,BR,BR-MA,São Raimundo Das Mangabeiras,
59176,Fazenda Planeste Airport,BR,BR-MA,Balsas,
59178,Fazenda Santa Adélia Airport,BR,BR-MT,São José do Xingu,
59180,Fazenda Primavera Airport,BR,BR-MS,Campo Grande,
59181,Fazenda Ribeirão Airport,BR,BR-MS,Camapuã,
59182,Fazenda Dona Rosa S. Rezek Airport,BR,BR-MS,Jateí,
59184,Fazenda Santa Eulalia Airport,BR,BR-MT,Poconé,
59185,Fazenda São Matheus Airport,BR,BR-MS,Selvíria,
59186,Candote Airport,BR,BR-MS,Três Lagoas,
59187,Pista Comunidade São Domingos,BR,BR-PA,Itaituba,
59188,Santos Dumont Airport,BR,BR-PA,Novo Progresso,
59189,Boa Esperança Airport,BR,BR-PA,Novo Progresso,
59190,Astolfi Agropecuária Airport,BR,BR-BA,Riachão das Neves,
59192,Fazenda Santa Amélia Airport,BR,BR-MS,Santa Rita do Pardo,
59193,Fazenda Albatroz Airstrip,BR,BR-GO,Doverlândia,
59196,Fazenda Iporanga Airport,BR,BR-GO,Mutunópolis,
59197,Fazenda dos Três Rios Airport,BR,BR-MG,Unaí,
59198,Clube de Vôo Fazenda Royal Airport,BR,BR-SP,Itapetininga,
59199,Clube Aerodesportivo Selva Airport,BR,BR-MT,Sinop,
59202,Cirrus Sociedade Aerodesportiva Airport,BR,BR-MG,Jaboticatubas,
59203,Crispiano Airport,BR,BR-GO,Monte Alegre De Goiás,
59204,Sítio Flor de Lys Airport,BR,BR-PB,Junco Do Seridó,
59206,Fazenda Sansara Airport,BR,BR-MG,Montes Claros,
59207,Fazenda Malu Airport,BR,BR-MT,Bom Jesus Do Araguaia,
59208,Bela Manhã Airport,BR,BR-GO,Nova Crixás,
59209,Fazenda Annalu Airport,BR,BR-MS,Deodápolis,
59210,Fazenda São Raimundo Airport,BR,BR-PA,Itaituba,
59213,João Moteiro Airport,BR,BR-ES,Vila Velha,
59214,Fazenda Bororeo Airport,BR,BR-MT,Barão De Melgaço,
59215,Banaer de Jacupiranga Airport,BR,BR-SP,Jacupiranga,
59217,Fazenda Sapucaí Airport,BR,BR-MA,Tasso Fragoso,
59218,Mata-Fome Airport,BR,BR-RS,Itaqui,
59219,Zeus Mineração LTDA Airport,BR,BR-GO,Cavalcante,
59220,Fazenda San Jorge Airport,BR,BR-MS,Costa Rica,
59221,Fazenda Nova Esperança Airport,BR,BR-MT,Canarana,
59222,Estância Xingú Airstrip,BR,BR-MT,Querência,
59223,Fazenda Estrela do Aripuanã Airport,BR,BR-MT,Aripuanã,
59224,Fazenda Sperafico Airport,BR,BR-MS,Amambaí,
59227,Nelson Pizzani Airport,BR,BR-SC,Monte Carlo,
59228,Algodoeira Airport,BR,BR-MT,Diamantino,
59229,Fazenda São José Airport,BR,BR-MT,Rosário Oeste,
59231,Fazenda Guapirama Airport,BR,BR-MT,Diamantino,
59232,Campo Verde Airport,BR,BR-MT,Campo Verde,
59233,Fazenda Mãe Margarida Airport,BR,BR-MT,Santa Rita Do Trivelato,
59234,Fazenda Espigão Airport,BR,BR-MT,Diamantino,
59235,Fazenda Bandeirantes Airport,BR,BR-GO,Goiatuba,
59236,Fazenda Vargem das Flores Airport,BR,BR-GO,Joviânia,
59237,Fazenda Água Doce Airport,BR,BR-MS,Laguna Carapã,
59238,Fazenda Mateira Airport,BR,BR-MS,Santa Rita Do Pardo,
59239,Fazenda Amazonas Airport,BR,BR-GO,Nova Crixás,
59241,Santa Helena Airport,BR,BR-PA,Itaituba,
59242,Fazenda Nossa Senhora da Candelária Airport,BR,BR-MS,Corumbá,
59243,Fazenda Boa Vista Airport,BR,BR-PA,Itaituba,
59246,Fazenda Campo Augusta Airport,BR,BR-MS,Corumbá,
59247,Fazenda Fazendinha Airport,BR,BR-MS,Aquidauana,
59250,Fazenda Querencia Airport,BR,BR-PA,Santana do Araguaia,
59251,Professor Ferreirinha Airstrip,BR,BR-RR,Cantá,
59252,Fazenda Carolina Airport,BR,BR-MT,Alta Floresta,
59253,Fazenda União Suzanópolis Airport,BR,BR-SP,Suzanópolis,
59254,Fazenda Ilha Verde Airport,BR,BR-MS,Corumbá,
59256,Fazenda da Paz Airport,BR,BR-RS,Santana Do Livramento,
59257,Aeroclube de Eldorado do Sul Airport,BR,BR-RS,Eldorado Do Sul,
59258,Fazenda Soledade Airport,BR,BR-GO,Campo Alegre De Goiás,
59259,Fazenda Pouso Alegre Airport,BR,BR-GO,Catalão,
59261,Fazenda Antônio Andrade Airport,BR,BR-BA,Itororó,
59263,Nossa Senhora do Carmo Airport,BR,BR-MS,Itaquiraí,
59264,Fazenda São Francisco Airport,BR,BR-MT,Canarana,
59265,Comunidade São Leopoldo do Tapajós Airport,BR,BR-PA,Itaituba,
59267,Fazenda Nossa Senhora de Fátima Airport,BR,BR-MT,Comodoro,
59268,Fazenda Paiaguás Airport,BR,BR-MT,Diamantino,
59269,Fazenda São João Airport,BR,BR-MS,Paranhos,
59274,Fazenda Rancho do Planalto Airport,BR,BR-MS,Alcinópolis,
59276,Usinas Braco Norte Airport,BR,BR-MT,Guarantã Do Norte,
59279,Fazenda Campanholi Airport,BR,BR-BA,São Desidério,
59283,Fazenda Gerais 1B Airport,BR,BR-BA,Formosa do Rio Preto,
59284,Fazenda União Airport,BR,BR-TO,São Valério,
59285,Pista Sagarana,BR,BR-PA,Anapu,
59290,Fazenda Campo Hélio Airport,BR,BR-MS,Aquidauana,
59291,Fazenda Araras Airport,BR,BR-SP,Itaí,
59293,Fazenda Cruzeiro Airport,BR,BR-MS,Rio Verde Do Mato Grosso,
59294,Fazenda Planalto Airport,BR,BR-GO,Montividiu,
59295,Fazenda Sorriso Metálico Airport,BR,BR-GO,Urutai,
59298,Eletro Primavera LTDA Airport,BR,BR-RO,Pimenta Bueno,
59299,Fazenda Goiás Barreiro Airport,BR,BR-GO,Montividiu,
59300,Fazenda Shangri-lá Airport,BR,BR-MT,Alta Floresta,
59301,Tapurá Airport,BR,BR-MT,Tapurá,
59303,Helibrás Airport,BR,BR-MG,Itajubá,
59304,Mamuru Airport,BR,BR-PA,Juruti,
59307,Fazenda Salvação Airport,BR,BR-PA,Itaituba,
59308,Fazenda Varginha Airport,BR,BR-MG,Andradas,
59309,Ilha do Caracará Airport,BR,BR-MT,Poconé,
59311,Sissano Airport,PG,PG-SAN,Sissano,SIZ
59312,São Matheus Airport,BR,BR-RR,Iracema,
59313,Fazenda Tarumã Airstrip,BR,BR-TO,Palmas,
59314,Usina Cedro Airstrip,BR,BR-MS,Paranaíba,
59315,Fazenda Maravilha do Araguaia Airport,BR,BR-GO,Aruanã,
59316,Morandini Airport,BR,BR-MT,Santa Rita do Trivelato,
59317,Parque Manoelito Argolo Airport,BR,BR-BA,Entre Rios,
59319,Fazenda Fenix Airport,BR,BR-MG,Carangola,
59322,Nossa Senhora das Graças Airport,BR,BR-PR,Altônia,
59323,Fazenda Encontro das Águas Airport,BR,BR-SP,São Manuel,
59324,Fazenda Vista Alegre Airport,BR,BR-MS,Aparecida Do Taboado,
59325,Fazenda Vitória Airport,BR,BR-GO,Itarumã,
59327,Fazenda Vera Cruz Airport,BR,BR-MT,Barra Do Garças,
59328,Fazenda Lagoa,BR,BR-SP,São Pedro do Turvo,
59329,Fazenda Santa Clara,BR,BR-TO,Porto Nacional,
59330,Calcário Vale do Araguaia Airport,BR,BR-MT,Cocalinho,
59332,Fazenda Real Airport,BR,BR-SP,Botucatu,
59333,Fazenda Carolina Airport,BR,BR-RO,Corumbiara,
59334,Agropecuária Equus Airport,BR,BR-MT,Gaúcha,
59335,Fazenda Buriti Airport,BR,BR-MS,Corumbá,
59336,Agrochapada Airport,BR,BR-MT,Paranatinga,
59339,Inácio Luís do Nascimento Airport,BR,BR-MT,Juara,JUA
59341,Senhor do Bonfim Airport,BR,BR-BA,Senhor do Bonfim,
59342,Fazenda Figueira Branca Airport,BR,BR-MT,Marcelândia,
59343,Fazenda Nova Aliança Airstrip,BR,BR-BA,Encruzilhada,
59345,Carolina Airstrip,BR,BR-PA,Itaituba,
59346,Fazenda Santa Helena Airport,BR,BR-GO,Jussara,
59347,Fazenda Ricardo Franco Airport,BR,BR-MT,Santo Antônio do Leverger,
59348,Estancia Zeviani Airport,BR,BR-MS,Dourados,
59349,Davi Luis Airstrip,BR,BR-RS,São Nicolau,
59350,Tarcísio Rosado Airport,BR,BR-RN,Tibau,
59351,Fazenda Monte Azul,BR,BR-MT,Juara,
59352,Fazenda Moeda Airport,BR,BR-MS,Caracol,
59353,Mineração Rosa de Maio Airport,BR,BR-AM,Maués,
59354,Cambaí Airstrip,BR,BR-RS,São Nicolau,
59355,Fazenda Conquista Airstrip,BR,BR-TO,Rio Sono,
59356,Poleiro Retiro Airport,BR,BR-MS,Corumbá,
59358,Fazenda Quatro Irmãos Airstrip,BR,BR-PA,Novo Progresso,
59359,Condomínio Aeronáutico JW Airport,BR,BR-PB,Santa Rita,
59360,Fazenda Barreira da Cruz Airport,BR,BR-TO,Pium,
59361,Merlin Agro Airport,BR,BR-TO,Mateiros,
59363,Fazenda Brejinho Airport,BR,BR-PE,Buíque,
59364,Fazenda São Pedro Airport,BR,BR-MT,Santa Rita do Trivelato,
59365,Fazenda Indiana Airport,BR,BR-MS,Bodoquena,
59366,Fazenda Landi Airport,BR,BR-MT,Barão de Melgaço,
59367,Fazenda Nova Premier Airport,BR,BR-GO,Montividiu do Norte,
59368,Fazenda Tucumã Airstrip,BR,BR-RR,Alto Alegre,
59369,Fazenda Lapacho Airstrip,BR,BR-MS,Sete Quedas,
59371,Fazenda Santa Marta Airstrip,BR,BR-RS,São Gabriel,
59372,Fazenda Pica Pau Airstrip,BR,BR-AM,Lábrea,
59373,Fazenda Alta Vista Airport,BR,BR-MT,Vila Bela da Santíssima Trindade,
59374,Mekdessi Airport,BR,BR-MT,Ribeirão Cascalheira,
59375,Fazenda Colina Verde Airstrip,BR,BR-MA,Colinas,
59376,Aero Jerusalém Airport,BR,BR-MT,Água Boa,
59377,Fazenda Piuva IX Airport,BR,BR-MS,Dois Irmãos do Buriti,
59378,Fazenda Alto do Cruzeiro Airport,BR,BR-PE,Chã Grande,
59379,Fazenda Piracicaba  Airstrip,BR,BR-MS,Iguatemi,
59380,Fazenda Sinimbu Airport,BR,BR-BA,Jaborandi,
59381,Bela União Agropecuária Airstrip,BR,BR-RS,São Gabriel,
59382,Aldeia Kumenê Airport,BR,BR-AP,Oiapoque,
59383,Fazenda Corpus Christi Airport,BR,BR-MS,Naviraí,
59386,Fazenda Bacaba - Grupo IJP Airport,BR,BR-PA,Santana do Araguaia,
59387,Fazenda Pansera Airport,BR,BR-TO,Campos Lindos,
59388,Fazenda Santa Lucia Airport,BR,BR-BA,São Desidério,
59389,Condomínio Aeronáutico Monte Cristo Airport,BR,BR-RR,Boa Vista,
59390,Fazenda Inhu-Guassu Airport,BR,BR-MS,Paranhos,
59391,Morro Vermelho Airstrip,BR,BR-MS,Coxim,
59392,Fazenda Boa Esperança de Porteiras Airport,BR,BR-GO,Montividiu,
59393,Fazenda Retiro das Emas Airstrip,BR,BR-GO,Montes Claros de Goiás,
59394,Fazenda Sabran Airport,BR,BR-PA,Cumaru do Norte,
59395,Fazenda Cavalca Airport,BR,BR-MS,Amambai,
59396,Fazenda Central Airport,BR,BR-PA,Moju,
59397,Fazenda Manga Airport,BR,BR-MG,João Pinheiro,
59399,Fazenda São Bento Airstrip.,BR,BR-BA,Formosa do Rio Preto,
59400,Fazenda Perobas Airport,BR,BR-SP,Tanabi,
59401,Fazenda Santo Expedito Airport,BR,BR-BA,Jaborandi,
59402,Fazenda Agromaster II Airport,BR,BR-MT,Cláudia,
59403,Genesisagro - Grajaú Airport,BR,BR-MA,Grajaú,
59404,Fazenda Chapadão do Apuí Airstrip,BR,BR-AM,Apuí,
59405,Fazenda ETF Agro Airport,BR,BR-GO,Jussara,
59407,Fazenda São Vicente Airport,BR,BR-MT,Jaciara,
59408,Fazenda São Vicente Airstrip,BR,BR-GO,Itarumã,
59409,Fazenda Maria Helena Airport,BR,BR-MA,São João dos Patos,
59410,Morada do Sol Airstrip,BR,BR-RR,Boa Vista,
59411,Fazenda São João Airstrip,BR,BR-MS,Nioaque,
59412,Fazenda Tiúba Airstrip,BR,BR-MA,Parnarama,
59413,Barras Airport,BR,BR-PI,Barras,
59414,Fazenda São José dos Jesuítas Airport,BR,BR-MS,Brasilândia,
59416,Fazenda Água Azul Airport,BR,BR-RO,Nova Mamoré,
59417,Fazenda Lagoa Fechada Airport,BR,BR-PE,Inajá,
59418,Aero Helinorte Airport,BR,BR-PA,São João do Araguaia,
59419,Governo Divaldo Suruagy Airport,BR,BR-AL,Marechal Deodoro,
59420,Fazenda São Jorge,BR,BR-RS,Tupanciretã,
59421,Aldeia Ananapiare Airport,BR,BR-PA,Almeirim,
59423,Fazenda Agroprudente Airport,BR,BR-MT,Tabaporã,
59424,Fazenda Santa Catarina Airport,BR,BR-MS,Aquidauana,
59425,Fazenda Candoara Airstrip,BR,BR-PR,Candói,
59426,Anabela Airport,BR,BR-GO,Jussara,
59427,Fazenda Juara Airstrip,BR,BR-MT,Juara,
59429,Mato Verde Municipal Airport,BR,BR-MG,Mato Verde,
59430,Fazenda Caiçara Airstrip,BR,BR-MG,Três Marias,
59431,Paes Landim - Vale do Fidalgo Airport,BR,BR-PI,Paes Landim,
59432,Fazenda Nossa Senhora de Lourdes Airport,BR,BR-PR,Diamante do Norte,
59433,Fazenda Mongaguá Airstrip,BR,BR-PA,Cumaru do Norte,
59434,Fazenda JK do Formoso,BR,BR-MG,Buritizeiro,
59435,Fazenda Carolina - Grupo FRT Airport,BR,BR-MA,Balsas,
59437,Fazenda Tamakavi Airport,BR,BR-MT,Alto Boa Vista,
59438,Fazenda Planalto Airstrip,BR,BR-MS,Sidrolândia,
59439,Aldeia Marithepú Airport,BR,BR-PA,Oriximiná,
59440,Fazenda Oriental Airstrip,BR,BR-PA,Tomé-Açu,
59442,Fazenda Valadares Airstrip,BR,BR-PA,São Félix do Xingu,
59443,Fazenda Boa Vista Airport,BR,BR-MT,Aripuanã,
59444,Fazenda Pão e Vinho Airport,BR,BR-MS,Deodápolis,
59445,Porto dos Gaúchos Airport,BR,BR-MT,Porto dos Gaúchos,
59446,Retiro Barranco Airstrip,BR,BR-MS,Miranda,
59447,Fazenda São Carlos Airport,BR,BR-MG,Unaí,
59449,Fazenda Laranjeira Airstrip,BR,BR-RO,Pimenta Bueno,
59450,Fazenda Santa Helena Airstrip,BR,BR-GO,Nova Crixás,
59451,Fazenda Lagoa Bonita Airstrip,BR,BR-MT,Luciara,
59452,Gana Gold Mineração Airport,BR,BR-PA,Itaituba,
59453,Fazenda Cruzeiro da Serra Airport,BR,BR-GO,Nova Iguaçu de Goiás,
59454,Fazenda Acauã Airstrip,BR,BR-MG,Turmalina,
59455,Dalla Libera Airstrip,BR,BR-MT,Nova Mutum,
59456,Sítio Pouso da Águia Airport,BR,BR-TO,Pium,
59458,Fazenda Morada Nova Airport,BR,BR-GO,Itajá,
59460,Fazenda Santo Antônio do Itiquira Airport,BR,BR-MT,Santo Antônio do Leverger,
59461,Aero Agroterra Airport,BR,BR-PA,Rondon do Pará,
59462,Fazenda Piratini Airstrip,BR,BR-BA,São Desidério,
59464,Castelo do Piauí Airport,BR,BR-PI,Castelo do Piauí,
59465,AGT Agropecuária Airport,BR,BR-TO,Araguaçu,
59466,Fazenda São Paulo Airport,BR,BR-MT,Alto Araguaia,
59467,Fazenda Cabeceiras da Transcerrado Airport,BR,BR-PI,Palmeira do Piauí,
59468,Fazenda Talismã Airport,BR,BR-TO,Talismã,
59469,Fazenda São Fernando Airport,BR,BR-MS,Corumbá,
59470,Fazenda Espírito Santo Airstrip,BR,BR-BA,Formosa do Rio Preto,
59472,Naturafrig Airport,BR,BR-MS,Rochedo,
59474,Fazendinha Airport,BR,BR-MS,Deodápolis,
59475,Fazenda São Caetano,BR,BR-MS,Miranda,
59477,Fazenda Dacar Airport,BR,BR-MT,Vera,
59478,Fazenda Santo Inácio Airport,BR,BR-BA,São Desidério,
59479,Fazenda Santo Anjo Airstrip,BR,BR-MA,Chapadinha,
59480,Fazenda Palestra Airport,BR,BR-BA,São Desidério,
59482,Fazenda Progresso Airstrip,BR,BR-MS,Ribas do Rio Pardo,
59483,Fazenda Realeza Airport,BR,BR-PA,Novo Progresso,
59484,Fazenda Arataba Airport,BR,BR-MS,Bodoquena,
59485,Fazenda Baía Mineira Airport,BR,BR-MS,Corumbá,
59486,Fazenda Gravataí Airport,BR,BR-MT,Itiquira,
59487,Fazenda Jatobá Airport,BR,BR-MS,Brasilândia,
59488,Fazenda São José Airstrip,BR,BR-MT,Vila Bela da Santíssima Trindade,
59489,Fazenda Fronteira Airport,BR,BR-MS,Porto Murtinho,
59491,Fazenda Boemia,BR,BR-MS,Paraíso das Águas,
59492,Fazenda Leonardo Airport,BR,BR-MT,Pedra Preta,
59493,Fazenda Codeara Airport,BR,BR-MT,Santa Terezinha,
59496,Fazenda Bom Pastor Airstrip,BR,BR-MS,Anastácio,
59497,Fazenda Baliza Airstrip,BR,BR-MT,Paranatinga,
59498,Grato Agropecuária - Fazenda Ipanema Airport,BR,BR-BA,São Desidério,
59499,São Joaquim Airport,BR,BR-AM,Manaus,
59501,Fazenda Novo Horizonte Airstrip,BR,BR-BA,São Desidério,
59502,Fazenda Casa Branca Airport,BR,BR-MG,Frei Inocêncio,
59503,Agropecuária Campo Novo Airport,BR,BR-MA,Peritoró,
59504,Fazenda Aracoara Airport,BR,BR-MS,Sidrolândia,
59505,Alzir Pimentel de Aguiar Airport,BR,BR-PI,Baixa Grande do Ribeiro,
59506,Fazenda Jaraguá Airport,BR,BR-MS,Aquidauana,
59507,Fazenda Morro São Pedro Airstrip,BR,BR-MS,Corumbá,
59509,Fazenda Bela Vista Airport,BR,BR-RO,Chupinguaia,
59510,Fazenda Mata da Chuva Airport,BR,BR-MT,Juara,
59511,Fazenda Brasília,BR,BR-RR,Alto Alegre,
59512,Fazenda Santa Terezinha Airport,BR,BR-MT,Campo Novo do Parecis,
59513,Agropecuária JMW Airport,BR,BR-MA,Barra do Corda,
59514,Fazenda Sonho Azul Airport,BR,BR-RR,São João da Baliza,
59515,Fazenda Cambará Airport,BR,BR-MS,Corumbá,
59516,Fazenda Cremacq Airport,BR,BR-PI,Baixa Grande do Ribeiro,
59517,Fazenda Colorado Airstrip,BR,BR-TO,Araguaína,
59518,Fazenda Santa Lavinia Airstrip,BR,BR-GO,Santa Fé de Goiás,
